,ï»¿id,scrape_id,neighbourhood_group_cleansed,latitude,longitude,bathrooms,bedrooms,beds,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_id,host_listings_count,host_total_listings_count,accommodates,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
3872,41544912.0,20200000000000.0,0.0,37.80018,-122.40841,0.0,1.0,2.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.75,4.5,4.75,4.9,4.9,5.0,4.8,0.17,309731366.0,7.0,8.0,3.0,1.0,1125.0,21,40,59,303,4.0,0.0,0.0,7.0,0.0,0.7,0.0
3873,41545776.0,20200000000000.0,0.0,37.76751,-122.41991,0.0,1.0,1.0,7.0,7.0,365.0,365.0,7.0,365.0,0.0,4.9,4.67,4.72,4.9,4.9,4.9,4.8,0.55,310732156.0,3.0,4.0,2.0,1.0,1125.0,30,60,90,365,18.0,11.0,0.0,3.0,0.0,3.0,0.0
3874,41545787.0,20200000000000.0,0.0,37.76735,-122.42075,0.0,1.0,1.0,7.0,7.0,28.0,365.0,7.0,362.7,0.0,4.9,4.73,4.73,4.8,4.9,4.9,4.4,0.45,310732156.0,3.0,4.0,2.0,1.0,1125.0,27,43,73,348,15.0,5.0,1.0,3.0,0.0,3.0,0.0
3875,41545799.0,20200000000000.0,0.0,37.76533,-122.41971,0.0,1.0,1.0,7.0,7.0,365.0,365.0,7.0,365.0,0.0,4.49,4.9,4.79,4.9,4.9,4.9,4.51,1.16,310732156.0,3.0,4.0,2.0,1.0,1125.0,30,60,90,365,43.0,21.0,0.0,3.0,0.0,3.0,0.0
3876,41560862.0,20200000000000.0,0.0,37.77802,-122.42431,0.0,1.6,1.8,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,4.73,5.0,5.0,5.0,4.8,0.45,3977854.0,7.0,8.0,2.0,30.0,1125.0,0,28,58,333,15.0,8.0,1.0,6.0,1.1,0.0,0.0
3877,41568943.0,20200000000000.0,0.0,37.71482,-122.44424,0.0,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.65,4.6,4.7,5.0,4.9,4.5,4.5,0.53,280708996.0,1.0,1.0,2.0,1.0,29.0,10,40,70,159,20.0,12.0,2.0,1.0,0.0,1.0,0.0
3878,41569652.0,20200000000000.0,0.0,37.76025,-122.48133,0.0,1.0,2.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.13,327217707.0,5.0,5.0,3.0,30.0,90.0,0,0,0,254,3.0,0.0,0.0,4.0,0.0,4.0,0.0
3879,41570854.0,20200000000000.0,0.0,37.75928,-122.47671,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.89,5.0,4.89,5.0,5.0,4.78,4.67,0.33,38755455.0,4.0,6.0,2.0,30.0,150.0,30,60,90,209,9.0,3.0,0.0,4.0,2.0,2.0,0.0
3880,42758553.0,20200000000000.0,0.0,37.78348,-122.38946,0.0,1.0,1.0,30.0,30.0,731.0,731.0,30.0,731.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0.12,48005494.0,5.3,7.7,2.0,30.0,731.0,29,59,89,364,3.0,0.0,0.0,3.5,1.1,0.0,0.0
3881,42758709.0,20200000000000.0,0.0,37.78338,-122.38977,0.0,1.0,1.0,30.0,30.0,731.0,731.0,30.0,731.0,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.8,0.17,48005494.0,5.3,7.7,2.0,30.0,731.0,27,57,87,362,4.0,2.0,0.0,3.5,1.1,0.0,0.0
3882,42758918.0,20200000000000.0,0.0,37.78308,-122.38948,0.0,1.0,1.0,30.0,30.0,731.0,731.0,30.0,731.0,0.0,4.9,4.9,4.9,4.9,4.9,5.0,4.8,0.07,48005494.0,5.3,7.7,2.0,30.0,731.0,5,35,65,340,2.0,0.0,0.0,3.5,1.1,0.0,0.0
3883,42758981.0,20200000000000.0,0.0,37.78193,-122.38996,0.0,1.0,1.0,30.0,30.0,731.0,731.0,30.0,731.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0.05,48005494.0,5.3,7.7,2.0,30.0,731.0,29,59,89,364,1.0,0.0,0.0,3.5,1.1,0.0,0.0
3884,42807849.0,20200000000000.0,0.0,37.772587,-122.393081,0.0,2.0,2.0,31.0,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,107434423.0,5.3,7.7,4.0,31.0,1125.0,0,0,0,254,0.0,0.0,0.0,3.5,1.1,0.0,0.0
3885,42814290.0,20200000000000.0,0.0,37.7878,-122.44031,0.0,3.0,2.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,14380818.0,1.0,3.0,4.0,31.0,1125.0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3886,42815848.0,20200000000000.0,0.0,37.78696,-122.41099,0.0,1.6,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.57,4.9,4.71,4.9,4.9,4.86,4.57,0.19,20704144.0,5.3,7.7,4.0,2.0,1125.0,10,10,10,10,7.0,3.0,0.0,20.0,1.1,0.7,0.0
3887,42841900.0,20200000000000.0,0.0,37.80291,-122.40595,0.0,1.0,1.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,988375.0,19.0,31.0,2.0,30.0,90.0,0,0,0,0,0.0,0.0,0.0,14.0,1.1,0.0,0.0
3888,42856533.0,20200000000000.0,0.0,37.73865,-122.48404,0.0,3.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.68,4.59,4.61,4.86,4.91,4.82,4.54,0.8,90349994.0,1.0,3.0,6.0,2.0,1125.0,11,33,59,59,79.0,3.6,2.0,1.0,1.0,0.0,0.0
3889,42867788.0,20200000000000.0,0.0,37.78697,-122.41104,0.0,1.6,2.0,2.0,2.0,30.0,30.0,2.0,30.0,0.0,5.0,5.0,5.0,4.97,5.0,4.93,4.86,1.22,52178915.0,5.3,7.7,4.0,2.0,30.0,0,0,0,0,29.0,23.0,2.0,3.5,1.1,1.0,0.0
3890,41571636.0,20200000000000.0,0.0,37.78889,-122.41131,0.0,1.6,2.0,2.0,3.0,30.0,30.0,2.0,30.0,0.0,4.93,4.83,4.97,4.9,4.9,4.93,4.9,0.8,52178915.0,5.3,7.7,4.0,2.0,30.0,0,0,0,0,30.0,19.0,1.0,3.5,1.1,1.0,0.0
3891,41591955.0,20200000000000.0,0.0,37.78808,-122.41145,0.0,1.6,2.0,1.0,1.0,7.0,7.0,1.0,7.0,0.0,4.71,4.9,5.0,4.9,5.0,4.71,4.8,0.19,70722023.0,5.3,7.7,3.0,1.0,7.0,0,1,1,1,7.0,5.0,0.0,3.5,1.1,0.0,0.0
3892,41593366.0,20200000000000.0,0.0,37.75284,-122.46719,0.0,2.0,2.0,3.0,3.0,90.0,90.0,3.0,90.0,0.0,4.94,5.0,5.0,5.0,4.94,4.72,4.89,0.48,29188701.0,2.0,2.0,4.0,3.0,90.0,0,0,0,0,18.0,8.0,0.0,2.0,1.0,1.0,0.0
3893,41630017.0,20200000000000.0,0.0,37.795,-122.4089,0.0,2.0,3.0,2.0,3.0,1125.0,1125.0,2.3,1125.0,0.0,4.96,5.0,4.94,4.99,4.97,4.93,4.81,1.84,328362412.0,1.0,3.0,6.0,2.0,29.0,12,32,62,151,69.0,19.0,0.0,1.0,1.0,0.0,0.0
3894,42205587.0,20200000000000.0,0.0,37.79087,-122.4059,0.0,1.6,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.05,85132.0,5.3,7.7,2.0,2.0,1125.0,30,60,90,365,2.0,1.0,0.0,15.0,0.0,0.7,0.0
3895,42206227.0,20200000000000.0,0.0,37.79031,-122.40601,0.0,1.6,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.18,85132.0,5.3,7.7,2.0,2.0,1125.0,30,60,90,365,1.0,1.0,0.0,15.0,0.0,0.7,0.0
3896,41642201.0,20200000000000.0,0.0,37.74977,-122.40941,0.0,1.0,2.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.16,55424160.0,1.0,2.0,3.0,30.0,90.0,30,60,90,365,2.0,1.0,0.0,1.0,1.0,0.0,0.0
3897,42206528.0,20200000000000.0,0.0,37.78939,-122.40806,0.0,1.6,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,85132.0,5.3,7.7,2.0,2.0,1125.0,30,60,90,365,1.0,0.0,0.0,15.0,0.0,0.7,0.0
3898,42207965.0,20200000000000.0,0.0,37.79048,-122.43208,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.16,335196582.0,1.0,1.0,4.0,30.0,1125.0,1,1,24,266,5.0,0.0,0.0,1.0,1.0,0.0,0.0
3899,41685917.0,20200000000000.0,0.0,37.72602,-122.40253,0.0,1.5,1.5,30.0,30.0,120.0,120.0,30.0,120.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,226555948.0,5.3,7.7,3.0,30.0,120.0,0,0,0,0,1.0,0.0,0.0,14.0,3.0,0.7,0.0
3900,42209720.0,20200000000000.0,0.0,37.73325,-122.41484,0.0,1.0,2.0,1.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.95,4.93,4.9,4.99,5.0,4.96,4.88,0.8,19449399.0,1.0,1.0,3.0,2.0,28.0,16,46,68,155,18.5,3.6,1.0,1.0,1.0,0.0,0.0
3901,41690134.0,20200000000000.0,0.0,37.788,-122.41391,0.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05,5805679.0,31.0,45.0,4.0,3.0,4.0,0,0,0,0,2.0,1.0,0.0,3.5,5.0,0.7,0.0
3902,41691063.0,20200000000000.0,0.0,37.78829,-122.41393,0.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,5805679.0,31.0,45.0,4.0,3.0,4.0,0,0,0,0,1.0,0.0,0.0,3.5,5.0,0.7,0.0
3903,41696765.0,20200000000000.0,0.0,37.77985,-122.42176,0.0,1.6,1.0,3.0,7.0,14.0,30.0,3.0,14.2,0.0,5.0,4.92,4.88,5.0,5.0,4.73,4.96,0.69,52178915.0,5.3,7.7,2.0,3.0,14.0,0,0,0,0,26.0,12.0,0.0,3.5,1.1,1.0,0.0
3904,41698721.0,20200000000000.0,0.0,37.78753,-122.421312,0.0,2.0,2.0,15.2,15.3,1125.0,1125.0,15.1,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,0.09,107434423.0,5.3,7.7,4.0,31.0,1125.0,0,0,0,0,1.0,1.0,0.0,3.5,1.1,0.0,0.0
3905,41714021.0,20200000000000.0,0.0,37.71991,-122.39374,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.83,4.83,4.67,5.0,5.0,4.9,4.67,0.19,2146719.0,17.0,19.0,2.0,30.0,180.0,0,14,44,319,6.0,2.0,0.0,11.0,4.0,0.7,0.0
3906,41772614.0,20200000000000.0,0.0,37.73514,-122.42704,0.0,1.0,1.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,1996629.0,6.0,7.0,2.0,4.0,1125.0,0,0,0,0,0.0,0.0,0.0,6.0,3.0,3.0,0.0
3907,41784672.0,20200000000000.0,0.0,37.78014,-122.40384,0.0,2.0,2.0,31.0,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,107434423.0,5.3,7.7,4.0,31.0,1125.0,0,30,60,335,0.0,0.0,0.0,3.5,1.1,0.0,0.0
3908,41785573.0,20200000000000.0,0.0,37.7731,-122.42077,0.0,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.41,0.8,309730457.0,5.0,6.0,2.0,1.0,1125.0,26,55,85,360,18.5,3.6,2.0,5.0,0.0,5.0,0.0
3909,42226441.0,20200000000000.0,0.0,37.80485,-122.42161,0.0,2.0,2.0,1.0,1.0,30.0,30.0,1.0,30.0,0.0,5.0,4.83,5.0,5.0,4.9,5.0,4.83,0.27,218110608.0,5.0,9.0,6.0,1.0,30.0,29,55,84,84,6.0,2.0,1.0,5.0,3.0,2.0,0.0
3910,42278240.0,20200000000000.0,0.0,37.72674,-122.46278,0.0,1.0,2.0,1.0,1.0,28.0,28.0,1.0,28.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05,335930199.0,1.0,2.0,4.0,1.0,28.0,0,0,0,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
3911,42296655.0,20200000000000.0,0.0,37.73019,-122.38315,0.0,3.0,3.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.83,4.83,4.83,5.0,5.0,4.83,5.0,0.17,12745973.0,2.0,3.0,3.0,30.0,90.0,0,0,0,249,6.0,0.0,0.0,2.0,2.0,0.0,0.0
3912,42307530.0,20200000000000.0,0.0,37.75023,-122.41854,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19,14168367.0,2.0,2.0,4.0,30.0,1125.0,0,9,39,128,3.0,2.0,0.0,2.0,2.0,0.0,0.0
3913,42336101.0,20200000000000.0,0.0,37.77775,-122.42281,0.0,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,62992635.0,5.0,11.0,2.0,1.0,1125.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3914,42336333.0,20200000000000.0,0.0,37.72174,-122.43262,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.8,5.0,4.9,5.0,5.0,4.8,4.6,0.15,122429357.0,4.0,4.0,2.0,2.0,300.0,11,41,71,160,5.0,3.0,0.0,4.0,0.0,4.0,0.0
3915,42336611.0,20200000000000.0,0.0,37.71995,-122.43422,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,4.75,0.11,122429357.0,4.0,4.0,2.0,2.0,28.0,30,60,90,179,4.0,1.0,0.0,4.0,0.0,4.0,0.0
3916,42340184.0,20200000000000.0,0.0,37.77942,-122.41257,0.0,1.0,1.0,30.0,30.0,256.0,256.0,30.0,256.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,204441.0,21.0,24.0,2.0,30.0,256.0,30,60,90,365,0.0,0.0,0.0,3.0,2.0,1.0,0.0
3917,42353772.0,20200000000000.0,0.0,37.78477,-122.48158,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,0.21,2475480.0,5.0,5.0,4.0,30.0,1125.0,3,3,31,306,5.0,2.0,0.0,5.0,5.0,0.0,0.0
3918,42355619.0,20200000000000.0,0.0,37.76645,-122.40784,0.0,1.0,1.0,30.0,30.0,366.0,366.0,30.0,366.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08,2238981.0,12.0,21.0,2.0,30.0,366.0,0,12,42,101,2.0,0.0,0.0,2.0,1.0,1.0,0.0
3919,42366245.0,20200000000000.0,0.0,37.71522,-122.44366,0.0,3.0,1.5,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.93,4.86,4.98,4.91,4.93,4.84,4.86,0.8,69261219.0,1.0,1.0,7.0,1.0,27.0,23,45,67,335,43.0,3.6,1.0,1.0,1.0,0.0,0.0
3920,42403122.0,20200000000000.0,0.0,37.78589,-122.38965,0.0,2.0,2.0,31.0,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,107434423.0,5.3,7.7,4.0,31.0,1125.0,0,0,0,260,0.0,0.0,0.0,3.5,1.1,0.0,0.0
3921,42403169.0,20200000000000.0,0.0,37.78566,-122.38946,0.0,2.0,2.0,31.0,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,107434423.0,5.3,7.7,4.0,31.0,1125.0,0,22,52,327,0.0,0.0,0.0,3.5,1.1,0.0,0.0
3922,42408462.0,20200000000000.0,0.0,37.79862,-122.41195,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.5,4.8,4.7,5.0,5.0,4.8,4.4,0.28,140872749.0,9.0,22.0,2.0,30.0,1125.0,5,35,65,340,10.0,3.0,1.0,2.0,2.0,0.0,0.0
3923,42414518.0,20200000000000.0,0.0,37.73191,-122.47984,0.0,2.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.84,4.87,4.92,4.95,4.95,4.91,4.73,2.95,25120232.0,5.3,7.7,5.0,2.0,1125.0,30,60,90,132,98.0,3.6,0.0,2.0,2.0,0.0,0.0
3924,42417490.0,20200000000000.0,0.0,37.77756,-122.42065,0.0,1.6,1.0,3.0,3.0,14.0,30.0,3.0,14.7,0.0,4.92,4.96,4.96,4.9,5.0,4.92,4.96,0.66,52178915.0,5.3,7.7,2.0,3.0,14.0,5,10,10,10,24.0,19.0,1.0,3.5,1.1,1.0,0.0
3925,42429191.0,20200000000000.0,0.0,37.79302,-122.41848,0.0,1.0,1.8,15.2,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,267895362.0,5.3,7.7,2.0,15.3,1125.0,30,60,90,365,0.0,0.0,0.0,3.5,1.0,0.7,0.0
3926,42429868.0,20200000000000.0,0.0,37.792,-122.41868,0.0,1.0,1.8,15.2,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,267895362.0,5.3,7.7,2.0,15.3,1125.0,30,60,90,365,0.0,0.0,0.0,3.5,1.0,0.7,0.0
3927,42433950.0,20200000000000.0,0.0,37.75934,-122.40814,0.0,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,0.0,4.96,5.0,4.97,4.93,4.96,4.89,4.89,2.07,3078020.0,3.0,6.0,3.0,3.0,28.0,4,8,21,21,75.0,3.6,0.2,3.0,0.0,3.0,0.0
3928,42434687.0,20200000000000.0,0.0,37.80652,-122.41933,0.0,1.0,2.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.29,12703126.0,6.0,6.0,4.0,30.0,180.0,22,22,39,193,2.0,2.0,0.0,6.0,1.1,0.0,0.0
3929,42434867.0,20200000000000.0,0.0,37.76979,-122.43725,0.0,1.0,1.0,30.0,30.0,182.0,182.0,30.0,182.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,91333416.0,32.0,50.0,2.0,30.0,182.0,0,0,2,215,0.0,0.0,0.0,3.5,1.1,0.0,0.0
3930,42448700.0,20200000000000.0,0.0,37.772587,-122.393081,0.0,2.0,2.0,15.2,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,107434423.0,5.3,7.7,4.0,31.0,1125.0,0,0,0,0,0.0,0.0,0.0,3.5,1.1,0.0,0.0
3931,42456584.0,20200000000000.0,0.0,37.78388,-122.40805,0.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,26.3,0.0,4.9,5.0,5.0,5.0,5.0,5.0,4.8,0.05,303947269.0,5.0,10.0,2.0,1.0,28.0,21,48,69,132,1.0,0.0,0.0,5.0,0.0,5.0,0.0
3932,42458125.0,20200000000000.0,0.0,37.75745,-122.4213,0.0,2.0,2.0,30.0,30.0,100.0,100.0,30.0,100.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.6,0.26,304328524.0,3.0,3.0,4.0,30.0,100.0,4,20,20,229,5.0,2.0,0.0,3.0,3.0,0.0,0.0
3933,42484367.0,20200000000000.0,0.0,37.79523,-122.41202,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.5,4.5,4.5,4.9,4.9,5.0,4.5,0.12,27368404.0,4.0,9.0,2.0,30.0,1125.0,0,26,55,259,2.0,0.0,0.0,4.0,1.0,3.0,0.0
3934,42484382.0,20200000000000.0,0.0,37.79575,-122.41056,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0.14,27368404.0,4.0,9.0,2.0,30.0,1125.0,0,26,55,259,5.0,1.0,0.0,4.0,1.0,3.0,0.0
3935,42484387.0,20200000000000.0,0.0,37.797,-122.41051,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.83,5.0,4.83,4.83,5.0,4.67,4.8,0.33,27368404.0,4.0,9.0,1.0,30.0,1125.0,0,26,55,259,6.0,3.0,0.0,4.0,1.0,3.0,0.0
3936,42515202.0,20200000000000.0,0.0,37.79102,-122.40678,0.0,1.0,2.0,1.0,3.0,637.4,658.5,1.0,655.4,0.0,4.6,4.6,5.0,5.0,5.0,4.8,4.8,0.35,333789199.0,6.0,7.0,4.0,1.0,1125.0,17,41,66,225,5.0,2.0,0.0,4.0,0.0,4.0,0.0
3937,42515207.0,20200000000000.0,0.0,37.78935,-122.40495,0.0,1.0,2.0,1.0,3.0,637.4,658.5,1.0,655.4,0.0,4.48,4.52,4.63,4.9,4.9,4.75,4.47,0.8,333789199.0,6.0,7.0,4.0,1.0,1125.0,23,49,79,279,109.0,3.6,2.0,4.0,0.0,4.0,0.0
3938,42515322.0,20200000000000.0,0.0,37.7907,-122.40632,0.0,1.0,1.0,1.0,3.0,637.4,658.5,1.0,655.4,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.12,333789199.0,6.0,7.0,2.0,1.0,1125.0,24,50,80,281,1.0,1.0,0.0,4.0,0.0,4.0,0.0
3939,42515328.0,20200000000000.0,0.0,37.79065,-122.40489,0.0,1.0,1.0,1.0,3.0,1125.0,658.5,1.0,655.4,0.0,4.9,4.62,4.69,4.85,4.85,4.77,4.8,0.62,333789199.0,6.0,7.0,2.0,1.0,1125.0,24,50,80,283,13.0,6.0,0.0,4.0,0.0,4.0,0.0
3940,42517230.0,20200000000000.0,0.0,37.77712,-122.39471,0.0,1.0,1.0,30.0,30.0,731.0,731.0,30.0,731.0,0.0,4.67,5.0,5.0,5.0,4.9,5.0,4.67,0.1,48005494.0,5.3,7.7,2.0,30.0,731.0,0,0,8,283,3.0,2.0,0.0,3.5,1.1,0.0,0.0
3941,42517778.0,20200000000000.0,0.0,37.7596,-122.47675,0.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,4.0,0.0,4.8,4.9,4.83,4.95,4.93,4.88,4.83,1.12,22252358.0,2.0,7.0,4.0,1.0,21.0,14,20,40,274,41.0,16.0,1.0,2.0,0.0,2.0,0.0
3942,42520602.0,20200000000000.0,0.0,37.80063,-122.41907,0.0,1.6,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,271162160.0,1.0,2.0,4.0,30.0,30.0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3943,42525879.0,20200000000000.0,0.0,37.74349,-122.41089,0.0,2.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.95,5.0,4.82,4.97,4.95,5.0,4.87,1.09,9389558.0,1.0,2.0,3.0,2.0,1125.0,4,4,4,27,40.0,17.0,0.0,1.0,1.0,0.0,0.0
3944,42536368.0,20200000000000.0,0.0,37.80471,-122.42132,0.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,14.0,0.0,4.83,4.67,4.94,5.0,4.89,4.94,4.44,0.58,218110608.0,5.0,9.0,4.0,1.0,14.0,19,49,79,353,18.0,8.0,0.0,5.0,3.0,2.0,0.0
3945,42541579.0,20200000000000.0,0.0,37.74045,-122.48726,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,188970468.0,1.0,1.0,2.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3946,42914481.0,20200000000000.0,0.0,37.77806,-122.42364,0.0,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.44,4.9,4.78,4.89,4.89,4.89,4.67,0.41,309729224.0,4.0,4.0,2.0,1.0,1125.0,29,59,89,364,9.0,3.0,0.0,4.0,0.0,4.0,0.0
3947,42914792.0,20200000000000.0,0.0,37.7781,-122.42401,0.0,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.9,4.9,4.9,4.9,4.9,4.57,4.8,0.84,309729224.0,4.0,4.0,2.0,1.0,1125.0,30,60,90,365,21.0,5.0,0.0,4.0,0.0,4.0,0.0
3948,42914809.0,20200000000000.0,0.0,37.77822,-122.42418,0.0,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.9,4.9,4.52,4.9,4.9,4.71,4.45,0.8,309729224.0,4.0,4.0,2.0,1.0,1125.0,28,58,88,363,87.0,15.0,1.0,4.0,0.0,4.0,0.0
3949,42914824.0,20200000000000.0,0.0,37.77793,-122.42265,0.0,1.0,2.0,1.0,1.0,365.0,365.0,1.0,365.0,0.0,4.46,4.69,4.67,4.9,4.9,4.8,4.59,0.8,309729224.0,4.0,4.0,2.0,1.0,1125.0,25,49,77,352,109.0,3.6,0.2,4.0,0.0,4.0,0.0
3950,42917380.0,20200000000000.0,0.0,37.75424,-122.42772,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,41954868.0,1.0,5.0,1.0,30.0,90.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3951,42941567.0,20200000000000.0,0.0,37.76768,-122.43643,0.0,1.6,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,4.9,5.0,4.5,0.14,303118342.0,24.0,27.0,2.0,30.0,1125.0,0,0,0,209,2.0,1.0,0.0,3.5,1.1,1.0,0.0
3952,42956000.0,20200000000000.0,0.0,37.77663,-122.456,0.0,1.6,1.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.13,73356825.0,2.0,2.0,1.0,30.0,90.0,0,19,49,138,2.0,0.0,0.0,1.0,1.0,0.0,0.0
